subject	roi	sigma_AF	g_HP	g_LP	sigma_dyn	g_HP_dyn	g_LP_dyn
7	LO	1.2194759845733643	3.1841413974761963	-0.9504910707473755	1.12132728099823	-8.427809715270996	2.5600314140319824
7	TO	4.23498010635376	3.8080873489379883	0.876239001750946	7.892705917358398	-0.19805242121219635	-1.3592040538787842
7	V1	5.754762649536133	0.3895152807235718	0.06325768679380417	0.4573984444141388	-3.0251851081848145	-1.4881670475006104
7	V2	1.2630797624588013	-4.807577610015869	2.2806129455566406	3.70390248298645	2.048426866531372	-1.6689437627792358
7	V3AB	4.538724899291992	2.30029034614563	1.4568427801132202	6.203092098236084	1.0831201076507568	0.43744465708732605
7	V3	3.8164072036743164	0.040978316217660904	0.08252672106027603	5.140682220458984	-0.28106194734573364	-0.02516598254442215
7	VO	0.46521782875061035	5.2997822761535645	6.035139560699463	11.286582946777344	2.1404147148132324	2.617678165435791
7	hV4	5.21537446975708	-7.6531291007995605	2.3336551189422607	1.6838595867156982	1.4266070127487183	-6.7258501052856445
8	LO	1.0364339351654053	-0.8524197936058044	-1.1967815160751343	3.1197116374969482	-0.04605573043227196	0.8418934941291809
8	TO	3.9890685081481934	1.0347139835357666	-0.06402290612459183	1.145417332649231	-13.065335273742676	0.9299860596656799
8	V1	1.575710415840149	4.019847869873047	4.014408111572266	7.237834453582764	-0.6776047348976135	0.1455335021018982
8	V2	2.891047477722168	0.7021673321723938	1.0235519409179688	8.444774627685547	-0.7316715717315674	-0.08033459633588791
8	V3AB	1.0328855514526367	-0.8253980278968811	-0.8050054907798767	8.6828031539917	1.1256022453308105	1.7885684967041016
8	V3	1.7513487339019775	0.45904019474983215	0.45546966791152954	4.914203643798828	-0.4488043189048767	-0.08974865078926086
8	VO	2.3468196392059326	0.9193611741065979	1.834529161453247	8.203070640563965	4.07705020904541	4.423531532287598
8	hV4	2.2538487911224365	1.120568871498108	1.4404833316802979	1.171685814857483	2.825925827026367	-0.5018125176429749
9	LO	2.687659978866577	0.06929107010364532	0.04056982323527336	2.05462646484375	-0.49611279368400574	-1.3600823879241943
9	TO	4.080539226531982	0.2601027190685272	0.30889713764190674	5.53004789352417	-0.7963622212409973	-1.3820853233337402
9	V1	1.3923041820526123	2.447051763534546	2.388143301010132	6.242254734039307	0.3035562336444855	-0.521407425403595
9	V2	1.730531930923462	0.4225696921348572	0.39892488718032837	3.8896145820617676	-0.07481304556131363	-0.5249168872833252
9	V3AB	4.691888332366943	0.962719738483429	0.40270766615867615	9.394530296325684	1.0692552328109741	0.9809740781784058
9	V3	3.0406413078308105	0.13618461787700653	0.08025398850440979	4.091403007507324	-0.0636427104473114	-0.5199714303016663
9	VO	5.134324550628662	1.837730884552002	0.16931366920471191	1.0111353397369385	-6.289423942565918	-4.201087474822998
9	hV4	4.378783226013184	0.6790761947631836	0.44002529978752136	2.493037700653076	-1.181484580039978	-2.578521251678467
10	LO	3.0665783882141113	0.13139598071575165	0.04144490137696266	1.2684383392333984	-1.351860523223877	1.508340835571289
10	TO	4.0694260597229	0.7422915697097778	1.041825294494629	8.136360168457031	-1.826991319656372	-0.6924147009849548
10	V1	3.711915969848633	0.15414386987686157	0.1318725347518921	7.012951374053955	0.03989110514521599	-0.1098637655377388
10	V2	4.761889457702637	-0.025251856073737144	0.14215087890625	8.99732494354248	-0.12422414124011993	-0.13989010453224182
10	V3AB	1.0261197090148926	-1.090055227279663	-0.42160868644714355	5.833446979522705	1.2393659353256226	1.867991328239441
10	V3	7.04879903793335	-0.6098772287368774	0.2877403497695923	6.549713611602783	-0.15046091377735138	-0.2850089371204376
10	VO	1.7139209508895874	-0.7509395480155945	-0.49610039591789246	4.912589073181152	1.7444013357162476	1.9627248048782349
10	hV4	2.7701919078826904	0.03763522580265999	0.08803223818540573	0.553491473197937	-3.7135403156280518	-2.8411331176757812
11	LO	5.008406162261963	-0.22941340506076813	0.16771335899829865	6.885945796966553	-0.47556912899017334	-0.16726814210414886
11	TO	4.23622989654541	0.10315388441085815	0.24426943063735962	2.603517770767212	-2.693103551864624	-2.6595044136047363
11	V1	4.788121223449707	-0.03390401229262352	0.1225537657737732	8.69010066986084	-0.3509483337402344	-0.152054563164711
11	V2	2.9961483478546143	0.14588454365730286	0.10835225135087967	9.377643585205078	-0.1976790726184845	-0.26400026679039
11	V3AB	4.204468727111816	0.40982896089553833	0.325632244348526	2.6440486907958984	-2.174360752105713	-1.2013874053955078
11	V3	3.1124379634857178	-0.07394612580537796	0.14854641258716583	1.3687686920166016	-0.3667375445365906	-1.3797221183776855
11	VO	4.852107048034668	-0.19367457926273346	0.4664801061153412	3.3255608081817627	-1.4862897396087646	-0.9164972305297852
11	hV4	2.2471179962158203	0.308714896440506	0.11822574585676193	2.272263526916504	-1.3345283269882202	-0.6672464609146118
12	LO	5.4636430740356445	0.19580797851085663	0.01463111862540245	9.57323932647705	0.12418492138385773	-0.03672289848327637
12	TO	4.5828423500061035	2.3051199913024902	2.0646700859069824	9.686868667602539	4.483673095703125	2.8398795127868652
12	V1	3.4722723960876465	0.3277958333492279	0.15908333659172058	2.324683666229248	0.853265106678009	-0.3634922206401825
12	V2	3.329352617263794	0.5341221690177917	0.06716504693031311	2.2179510593414307	-0.5723159313201904	0.8152999877929688
12	V3AB	5.222182750701904	0.26908645033836365	0.20813997089862823	10.919113159179688	0.712141752243042	0.6980480551719666
12	V3	2.552131414413452	0.24316255748271942	0.13488835096359253	1.7481118440628052	0.6867861747741699	0.06531704217195511
12	VO	1.0386254787445068	-1.94386625289917	-1.7986825704574585	10.72774887084961	2.6621360778808594	2.8548150062561035
12	hV4	5.855370044708252	0.1552656888961792	-0.009162021800875664	8.54527759552002	0.1101904809474945	0.0014769064728170633
13	LO	6.430570125579834	0.2521847188472748	-0.0209332425147295	1.1246018409729004	-1.6762555837631226	-1.9170502424240112
13	TO	1.2408661842346191	-0.7943125367164612	-0.34840014576911926	3.300377368927002	0.178141251206398	0.4489506781101227
13	V1	2.3282032012939453	0.6340680122375488	0.7947971820831299	1.3826595544815063	1.4667292833328247	-1.2279587984085083
13	V2	2.8418922424316406	0.5408654808998108	0.6605901718139648	1.099702000617981	-2.767376184463501	-2.5038280487060547
13	V3AB	5.2443342208862305	0.5693210363388062	0.7232869267463684	0.9871453642845154	-2.7363440990448	-2.821989059448242
13	V3	1.7456156015396118	0.0609031580388546	0.30782198905944824	2.730205535888672	0.3511402904987335	-0.2974722385406494
13	VO	4.587139129638672	-0.8808865547180176	0.8285965919494629	8.414602279663086	5.749323844909668	5.127068519592285
13	hV4	2.707247495651245	0.25482234358787537	0.1336292326450348	2.2596991062164307	-0.8755702376365662	-0.4489395022392273
14	LO	2.947204828262329	-0.08424096554517746	0.3320316970348358	2.510244131088257	-1.4872639179229736	-1.0364447832107544
14	TO	5.329338073730469	1.9752020835876465	1.3456109762191772	1.5938894748687744	-4.002754211425781	-2.726698160171509
14	V1	1.828875184059143	2.15515398979187	1.8656699657440186	3.685102939605713	-0.6291043162345886	-1.0211305618286133
14	V2	2.3869566917419434	0.745098888874054	0.6365252733230591	3.2549569606781006	-0.7167253494262695	-1.2723082304000854
14	V3AB	5.729374885559082	3.0610647201538086	2.0938034057617188	2.6226210594177246	-6.22477388381958	-5.493481636047363
14	V3	3.175222158432007	0.3123607337474823	0.38284730911254883	4.085006237030029	-1.0134947299957275	-1.0842669010162354
14	VO	5.588456153869629	-1.0389471054077148	0.31003665924072266	11.527149200439453	6.546633720397949	5.338371276855469
14	hV4	1.5636615753173828	2.311408042907715	2.2495131492614746	2.634228229522705	-1.948458194732666	-2.5557713508605957
15	LO	3.147554636001587	0.10791366547346115	0.002108564367517829	7.375680446624756	-0.062442414462566376	0.09287559241056442
15	TO	4.284748077392578	0.5437849760055542	1.5181044340133667	8.819673538208008	1.8003828525543213	2.4543230533599854
15	V1	4.999598503112793	0.2052660882472992	0.05583444610238075	3.1975960731506348	0.12062735855579376	-0.05128456652164459
15	V2	2.0188188552856445	0.09759680926799774	0.37746304273605347	10.009709358215332	-0.187700092792511	-0.1007964238524437
15	V3AB	0.9102858901023865	-5.719148635864258	-4.303262710571289	10.41713809967041	1.8989518880844116	2.304781675338745
15	V3	3.9271116256713867	0.012310023419559002	0.08965480327606201	8.566960334777832	-0.10099249333143234	0.08429215103387833
15	VO	0.9061914682388306	-4.926630973815918	-3.387549877166748	10.647805213928223	2.609372615814209	3.1002309322357178
15	hV4	0.9562026858329773	-1.7150481939315796	-1.403913974761963	9.42052173614502	1.192341923713684	1.4326765537261963
16	LO	6.7328715324401855	0.44123345613479614	-0.0906086266040802	3.927887439727783	0.14443030953407288	-0.5629680156707764
16	TO	2.4909005165100098	0.4626859724521637	0.06524164229631424	7.494745254516602	-0.3124721050262451	-1.1061646938323975
16	V1	2.2571401596069336	0.10585092008113861	0.7648845314979553	1.6667389869689941	0.8657488822937012	-1.6482359170913696
16	V2	4.225505828857422	-0.07324028760194778	0.11783821135759354	1.393370270729065	0.45081615447998047	1.2432315349578857
16	V3AB	1.276836633682251	-0.9215265512466431	-0.2857656180858612	7.983428955078125	1.450359582901001	0.9507523775100708
16	V3	4.613437652587891	0.1491410881280899	0.04633267596364021	4.17695426940918	-0.04125387221574783	-0.6132500171661377
16	VO	0.5436670780181885	3.983555316925049	5.945359230041504	9.040118217468262	5.7393107414245605	2.191962480545044
16	hV4	6.531207084655762	-0.8402688503265381	0.3141935467720032	1.7128703594207764	3.544429063796997	1.3791402578353882
17	LO	4.209121227264404	0.18414391577243805	-0.0017540451372042298	4.514395236968994	-0.059551410377025604	-0.610249936580658
17	TO	6.967807769775391	1.5533297061920166	3.0591843128204346	6.867495536804199	0.05043041333556175	-5.168249607086182
17	V1	1.2955424785614014	3.697939872741699	3.7333970069885254	0.6163784265518188	-5.170272350311279	-5.390697479248047
17	V2	2.0165395736694336	0.5099707245826721	0.7348185777664185	2.710618019104004	-0.7562696933746338	-0.7906631231307983
17	V3AB	7.521303653717041	0.8153790831565857	0.3197415769100189	1.4733885526657104	-4.147060394287109	1.1264110803604126
17	V3	2.3409199714660645	0.08830305933952332	0.2794681489467621	1.405006766319275	-1.8580360412597656	0.29948732256889343
17	VO	0.9516926407814026	-6.873748302459717	-4.275012969970703	10.316948890686035	1.9348410367965698	1.9766337871551514
17	hV4	5.282737731933594	-0.4324679672718048	0.21885110437870026	0.40765807032585144	5.047367095947266	7.92055606842041
18	LO	4.024042129516602	-0.15759404003620148	0.1374310553073883	3.8831396102905273	0.13579416275024414	-0.9062065482139587
18	TO	5.746952533721924	1.1015291213989258	2.462596893310547	2.68804931640625	0.3019181191921234	-2.0953927040100098
18	V1	3.5749430656433105	0.23005415499210358	0.18971504271030426	0.829184889793396	-2.501779556274414	-0.5656468868255615
18	V2	4.4151506423950195	0.0948764830827713	0.031399115920066833	1.2353954315185547	-1.0914674997329712	-0.832580029964447
18	V3AB	4.91742467880249	0.0478716716170311	0.13004545867443085	3.4553229808807373	0.07570228725671768	-0.2666776180267334
18	V3	4.149629592895508	0.0773618072271347	0.06818214803934097	3.3663525581359863	-0.17039793729782104	-0.7392032146453857
18	VO	1.9867419004440308	-0.7251043915748596	-0.33773472905158997	4.133012294769287	2.02565336227417	1.735275387763977
18	hV4	5.503162384033203	0.19000068306922913	0.08752226829528809	4.595440864562988	-0.29144442081451416	-0.3113475739955902
19	LO	1.979851484298706	0.41727975010871887	0.3991488516330719	5.198358535766602	-0.6443195343017578	0.24064069986343384
19	TO	1.2255604267120361	-0.5209524035453796	-0.23293310403823853	8.877100944519043	0.43770313262939453	0.8891950249671936
19	V1	6.612786293029785	-0.14367924630641937	0.17973190546035767	1.443124771118164	0.8687326908111572	-0.2307666391134262
19	V2	2.5170176029205322	0.27678897976875305	0.36529242992401123	9.346744537353516	-0.24116183817386627	-0.022901717573404312
19	V3AB	0.9454734325408936	-4.9268269538879395	-2.424450159072876	9.774535179138184	2.030461072921753	2.6285629272460938
19	V3	2.8136518001556396	0.08877293020486832	0.13938775658607483	2.844925880432129	-0.35119718313217163	0.16348546743392944
19	VO	0.9659409523010254	-6.424097537994385	-3.3111283779144287	10.045392036437988	3.3452541828155518	4.427702903747559
19	hV4	1.2073149681091309	-0.6854556798934937	-0.952769935131073	9.43096923828125	0.44258958101272583	0.6032565236091614
20	LO	1.392249345779419	0.5190336108207703	-0.5690774321556091	9.424298286437988	0.2968881130218506	0.36352887749671936
20	TO	0.9926937222480774	1.5914337635040283	-1.6086485385894775	10.363877296447754	0.6494923233985901	0.6727918386459351
20	V1	7.989212989807129	0.28186723589897156	0.019102076068520546	2.4153738021850586	0.04815699905157089	-0.40864112973213196
20	V2	2.4808926582336426	0.4013125002384186	0.24687837064266205	2.965555191040039	-0.6688821911811829	-0.25507864356040955
20	V3AB	0.8803372383117676	-1.4629294872283936	-4.732658386230469	8.962065696716309	1.7512563467025757	2.09613299369812
20	V3	3.0050628185272217	0.1547578126192093	0.05061526224017143	3.774545431137085	-0.5229328870773315	-0.14859147369861603
20	VO	1.2781167030334473	2.619462013244629	-0.2328469306230545	1.884178876876831	-0.3895460069179535	3.9254088401794434
20	hV4	3.0143778324127197	1.224694013595581	0.5144009590148926	2.954658269882202	-1.936692714691162	-0.10060282051563263
21	LO	3.002215623855591	0.0014703244669362903	0.09413796663284302	0.9474112391471863	-1.833257794380188	-1.4747183322906494
21	TO	5.822908878326416	1.1994633674621582	2.395725727081299	1.1338317394256592	-8.791823387145996	-8.18315315246582
21	V1	2.395751953125	0.1184615045785904	0.2808001935482025	0.4360838830471039	-2.6556894779205322	-2.764030933380127
21	V2	4.36388635635376	0.08743985742330551	0.05513031780719757	1.0925790071487427	-1.8385199308395386	-1.5816479921340942
21	V3AB	4.64584493637085	0.6701560020446777	1.1008228063583374	1.1443840265274048	-5.415597438812256	-4.733059883117676
21	V3	2.5615408420562744	-0.026492536067962646	0.12267521768808365	3.244424819946289	0.15382502973079681	-0.08868163079023361
21	VO	7.293774604797363	-1.4721413850784302	1.9546518325805664	1.3691245317459106	-1.6543476581573486	-5.2367634773254395
21	hV4	2.2905421257019043	0.710512101650238	1.208469271659851	1.5492124557495117	-1.9296694993972778	-1.356732726097107
22	LO	2.8501598834991455	0.15049061179161072	0.2521175146102905	8.316712379455566	0.2710816562175751	0.5106534361839294
22	TO	0.6067719459533691	2.5375876426696777	7.306951999664307	6.038360118865967	1.0669609308242798	0.6736410856246948
22	V1	1.176778793334961	3.5527524948120117	4.32192325592041	2.3795809745788574	-1.5606735944747925	2.3130924701690674
22	V2	6.393101215362549	-0.3010317087173462	0.6313878893852234	0.36350691318511963	-5.08867883682251	-4.9771728515625
22	V3AB	2.1043856143951416	0.3897815942764282	0.8681464791297913	8.856853485107422	0.7813445925712585	2.4081432819366455
22	V3	2.1013545989990234	-0.030499471351504326	0.18499606847763062	3.5663468837738037	-1.2480067014694214	-0.1684025228023529
22	VO	3.0748729705810547	1.160433053970337	1.7868660688400269	10.776955604553223	3.296306848526001	1.1796573400497437
22	hV4	8.373696327209473	0.506666362285614	0.13980376720428467	2.781228542327881	-0.5495423674583435	-1.3655871152877808
23	LO	3.887479782104492	0.04745975509285927	0.06371062994003296	2.1800336837768555	0.23597900569438934	1.8505074977874756
23	TO	5.416552543640137	-0.5619118809700012	2.2278897762298584	10.148551940917969	3.7289719581604004	5.635516166687012
23	V1	1.8700735569000244	0.9646649956703186	1.1117029190063477	2.7468972206115723	1.042320966720581	-0.30258068442344666
23	V2	4.1497931480407715	0.05865224450826645	0.08089981973171234	1.5197807550430298	-0.5331083536148071	-1.3795863389968872
23	V3AB	8.469056129455566	0.5336794257164001	0.027618849650025368	1.3254072666168213	-2.2024378776550293	-0.7280611395835876
23	V3	5.035282611846924	-0.522465169429779	0.2362203598022461	1.240971326828003	1.3301366567611694	-1.0546998977661133
23	VO	3.8858728408813477	-0.43585026264190674	0.10521528124809265	7.504293441772461	2.1227707862854004	2.305798292160034
23	hV4	4.157991409301758	-0.034334633499383926	0.12459899485111237	2.9071919918060303	-0.1261473149061203	0.27580946683883667
24	LO	3.4580419063568115	0.19818219542503357	0.03775220364332199	1.0041793584823608	-1.944929838180542	1.5959718227386475
24	TO	9.251678466796875	1.367630124092102	1.7948260307312012	9.806480407714844	-1.5456289052963257	-0.42572298645973206
24	V1	1.7470879554748535	2.199023962020874	0.9188958406448364	2.22739577293396	-0.4910840392112732	1.3718079328536987
24	V2	2.725865602493286	0.8815420269966125	0.714547872543335	3.9321489334106445	-0.022589731961488724	0.7205438613891602
24	V3AB	5.782294273376465	0.4168720245361328	0.37579411268234253	1.2344350814819336	-2.6957643032073975	-1.6797492504119873
24	V3	0.9510592222213745	-0.8132584691047668	-0.3526877760887146	2.3434860706329346	0.34177735447883606	0.5769355297088623
24	VO	1.215501070022583	-0.9327016472816467	-0.4716401994228363	8.360184669494629	1.6142982244491577	1.9559143781661987
24	hV4	8.285272598266602	-0.23305906355381012	0.21167334914207458	2.701155662536621	-0.16119025647640228	0.7128487825393677
25	LO	4.221645832061768	-0.13665816187858582	0.05627978593111038	8.902066230773926	0.9204012155532837	1.0637388229370117
25	TO	4.528243541717529	2.250518321990967	1.879371166229248	1.0668495893478394	-9.628315925598145	-3.6854071617126465
25	V1	0.810593843460083	0.8793205618858337	2.5368340015411377	10.92760181427002	0.2647896707057953	0.1449936479330063
25	V2	0.9718824028968811	-0.01677894778549671	1.6354724168777466	11.297149658203125	0.7321246266365051	0.581611692905426
25	V3AB	3.1528172492980957	-0.18499822914600372	-0.22289279103279114	5.279504299163818	2.5679702758789062	2.5412709712982178
25	V3	4.477311134338379	0.10808201134204865	0.12995168566703796	0.8489894866943359	-1.181918978691101	-0.8140560984611511
25	VO	3.7944421768188477	0.9547317028045654	1.0305231809616089	7.279714107513428	-0.12828168272972107	3.1319947242736816
25	hV4	3.9235689640045166	0.07630016654729843	0.05811285600066185	8.122889518737793	0.042977314442396164	0.43398967385292053
26	LO	1.5856345891952515	0.3107999861240387	0.29185250401496887	4.400145053863525	0.30396154522895813	0.9276673197746277
26	TO	1.3803986310958862	-1.0210447311401367	-1.1940547227859497	2.139730453491211	3.125760793685913	4.174010753631592
26	V1	1.7346938848495483	0.41862010955810547	0.5605881810188293	1.9756511449813843	0.48528048396110535	0.38736528158187866
26	V2	3.739727735519409	-0.14160127937793732	0.15585114061832428	9.104799270629883	0.028713401407003403	0.22243233025074005
26	V3AB	3.5074188709259033	-0.10366128385066986	-0.1889382302761078	4.70119571685791	2.1834962368011475	2.508197546005249
26	V3	1.54725182056427	-0.038439393043518066	0.37593579292297363	0.9541032910346985	-0.13385039567947388	-1.3746825456619263
26	VO	3.385664701461792	-1.9317328929901123	0.6416327357292175	5.049910545349121	4.424770832061768	7.747748374938965
26	hV4	3.459404706954956	0.08699702471494675	0.031828898936510086	2.162220001220703	0.20652224123477936	2.064943313598633
27	LO	1.1154636144638062	-1.4542189836502075	-0.9756147861480713	9.15588092803955	1.2040032148361206	0.7509637475013733
27	TO	0.9669665694236755	-5.099752902984619	-1.0184122323989868	1.9399757385253906	2.79616379737854	-2.0968544483184814
27	V1	6.412265777587891	0.21328648924827576	0.007636360824108124	1.2987637519836426	-1.4120672941207886	1.243066430091858
27	V2	2.884155511856079	0.09536033123731613	0.1052490845322609	2.174415111541748	0.17421676218509674	-0.3281972110271454
27	V3AB	3.3230173587799072	0.4520765542984009	0.5532149076461792	1.4540960788726807	-2.633117198944092	-2.171750783920288
27	V3	4.701334476470947	0.14216376841068268	-0.010799014940857887	6.853001594543457	0.1238974779844284	0.10428391396999359
27	VO	1.8705718517303467	0.20192518830299377	1.17795729637146	2.1320528984069824	0.7327405214309692	-2.4596900939941406
27	hV4	1.3515651226043701	-0.5092641115188599	0.6133449673652649	2.739320993423462	1.0541199445724487	-0.894399106502533
28	LO	5.6174092292785645	0.2019139975309372	3.192941427230835	1.248818039894104	-0.9237614274024963	-5.870906352996826
28	TO	5.503215312957764	0.6676862239837646	2.87876558303833	1.2167004346847534	-4.374768257141113	-8.268588066101074
28	V1	1.7631831169128418	0.746583104133606	0.6521023511886597	0.6948481798171997	-3.1584224700927734	-2.9259815216064453
28	V2	1.9794552326202393	0.5331639051437378	0.5797832012176514	0.877518355846405	-2.0254642963409424	-0.9053404927253723
28	V3AB	1.5075931549072266	-0.052167341113090515	0.8481994271278381	1.4013140201568604	-0.9572246670722961	-1.1595522165298462
28	V3	2.4341118335723877	0.6143267154693604	0.6193526983261108	0.7833196520805359	-3.0224673748016357	-2.5942888259887695
28	VO	3.2291226387023926	0.23615288734436035	0.18443116545677185	6.625471591949463	0.465673565864563	0.5569056272506714
28	hV4	6.125583171844482	2.6137945652008057	3.3605542182922363	1.1720948219299316	-9.403170585632324	-7.23499870300293
29	LO	4.831201553344727	0.10914789140224457	-0.020372042432427406	5.948084831237793	0.3085593581199646	0.17048342525959015
29	TO	4.393979549407959	0.8825848698616028	1.856486439704895	2.4293084144592285	1.8972892761230469	-5.10573148727417
29	V1	1.9562351703643799	0.6367796659469604	0.6568531394004822	6.8585524559021	-0.3174956142902374	-0.33080798387527466
29	V2	2.0649678707122803	0.34261515736579895	0.39255812764167786	1.120403528213501	-2.1493074893951416	-2.580888509750366
29	V3AB	6.617873191833496	1.830811858177185	0.569068431854248	1.3749158382415771	-6.091854572296143	-3.2715234756469727
29	V3	1.8764193058013916	0.10191474854946136	0.286853551864624	1.3398641347885132	-1.3064401149749756	-1.4843745231628418
29	VO	1.1606812477111816	-0.8339441418647766	-0.3205548822879791	5.929615497589111	1.4934463500976562	1.745363473892212
29	hV4	7.478484153747559	0.31290528178215027	0.06510946899652481	1.2267974615097046	-1.7931382656097412	-0.5851075053215027
30	LO	3.825709581375122	0.12484706938266754	0.1047898530960083	5.301819801330566	-0.5383143424987793	-0.6372854709625244
30	TO	4.525568962097168	-0.11283601820468903	0.44773632287979126	7.69184684753418	-0.6320798993110657	-2.0813825130462646
30	V1	4.884091377258301	0.032882992178201675	0.13428428769111633	9.29857063293457	-0.0780194029211998	-0.30770641565322876
30	V2	3.867386817932129	0.1035015881061554	0.11080513894557953	8.3185396194458	-0.1793520301580429	-0.26184049248695374
