subject	roi	sigma_AF	sigma_dyn	g_HP	g_LP	g_HP_dyn	g_LP_dyn
6	TO	4.565800666809082	1.3980554342269897	1.6704325675964355	1.0367249250411987	-11.515921592712402	-6.581332683563232
6	V1	1.885145902633667	0.8707420229911804	0.5052462816238403	0.17259539663791656	-4.309622287750244	1.593564748764038
6	V2	4.4050445556640625	1.9319673776626587	0.07641344517469406	0.11750472337007523	-0.8300272226333618	-0.7069981694221497
6	V3AB	4.8334808349609375	0.66255122423172	1.8533415794372559	1.125566840171814	-8.95488452911377	-7.779823303222656
6	V3	5.913449764251709	2.0276196002960205	0.22617186605930328	0.024330420419573784	-1.4721540212631226	-0.439109742641449
6	VO	10.180761337280273	0.8026188611984253	2.716013193130493	6.802816390991211	5.309177875518799	7.9654717445373535
6	hV4	6.386367321014404	0.022788600996136665	0.9883719086647034	-0.22924721240997314	-1.184762954711914	2.6620843410491943
7	LO	1.4113006591796875	1.0736782550811768	2.6211745738983154	0.3269249200820923	-5.767366886138916	2.5566353797912598
7	TO	4.19575309753418	0.47179076075553894	3.9849801063537598	1.1224000453948975	-10.090557098388672	-4.615738868713379
7	V1	1.5837351083755493	1.1423041820526123	-0.5186519026756287	0.9186205267906189	0.8296669125556946	1.8018834590911865
7	V2	1.2439535856246948	0.4087561368942261	-3.5895893573760986	2.61073637008667	-16.93926429748535	-8.190500259399414
7	V3AB	2.004183530807495	1.1514337062835693	-4.190338611602783	1.4940829277038574	-2.754185914993286	-7.439750671386719
7	V3	1.7199714183807373	3.1318445205688477	-0.505348265171051	0.49041450023651123	0.654190719127655	-0.4665833115577698
7	VO	7.195461273193359	9.306096076965332	-0.6352877616882324	1.1309716701507568	6.7327141761779785	7.7079267501831055
7	hV4	1.2892682552337646	1.541370153427124	-0.1415746808052063	-3.830209493637085	11.768020629882812	0.4351968467235565
8	LO	1.0417749881744385	3.1738245487213135	-0.7849647998809814	-1.1043789386749268	-0.018386870622634888	0.8320426940917969
8	TO	3.99922251701355	1.1792144775390625	0.9619647860527039	-0.060105230659246445	-10.3938627243042	0.614616870880127
8	V1	1.5754268169403076	0.4676983058452606	3.612311601638794	3.651336908340454	-9.812583923339844	-10.047101974487305
8	V2	3.2754595279693604	8.290238380432129	0.5486737489700317	0.869319498538971	-0.7569553852081299	-0.07171758264303207
8	V3AB	7.312809944152832	0.7471385598182678	1.5276856422424316	1.4640309810638428	-2.727611780166626	-3.2712111473083496
8	V3	1.797422170639038	0.2931322455406189	0.30222493410110474	0.37232622504234314	2.089232921600342	1.4231637716293335
8	VO	2.4814741611480713	9.000433921813965	1.561222791671753	2.8943281173706055	6.3568830490112305	6.7526021003723145
8	hV4	2.2418906688690186	1.170414924621582	1.1188900470733643	1.4930802583694458	2.8831701278686523	-0.5080744624137878
9	LO	2.7196125984191895	0.3831370174884796	0.043462593108415604	0.028660280629992485	-0.8992910385131836	3.3898096084594727
9	TO	4.062661647796631	0.33854347467422485	0.13507875800132751	0.18364471197128296	-3.7400155067443848	1.4372926950454712
9	V1	7.689237117767334	0.7186485528945923	0.9872626662254333	0.2096150666475296	-4.634459018707275	-3.475005865097046
9	V2	2.047199249267578	0.4936705231666565	1.4492301940917969	1.3915373086929321	-5.613417625427246	-4.933116436004639
9	V3AB	5.359489917755127	0.712940514087677	0.9496079087257385	0.21764110028743744	-2.790489435195923	-1.4469548463821411
9	V3	3.1066784858703613	0.5355016589164734	0.44262295961380005	0.3476572632789612	-2.9583849906921387	-3.0220863819122314
9	VO	4.704483985900879	1.0922669172286987	1.9043450355529785	0.2618098258972168	-6.441247463226318	-4.037799835205078
9	hV4	4.58864688873291	6.584144115447998	2.109391927719116	1.2205842733383179	-1.321526288986206	-2.516700506210327
10	LO	3.2774696350097656	1.3090887069702148	0.10446134954690933	0.04335380345582962	-0.5274958610534668	1.4014900922775269
10	TO	4.185596942901611	5.376989364624023	0.8646149635314941	1.0684442520141602	-2.201956033706665	-0.705352246761322
10	V1	3.866974353790283	0.5339105129241943	0.18276065587997437	0.13809706270694733	-3.096726179122925	-2.9233250617980957
10	V2	4.5146870613098145	0.583035945892334	-0.038410887122154236	0.1345720887184143	10.98606014251709	13.419807434082031
10	V3AB	3.8225159645080566	0.6366665959358215	0.01675182580947876	0.02479591593146324	-17.18153953552246	-17.18043327331543
10	V3	6.980218887329102	6.776142120361328	-0.5911564230918884	0.3003790080547333	-0.19011938571929932	-0.3089663088321686
10	VO	0.8527372479438782	0.6846686601638794	-1.1068609952926636	-2.0211849212646484	-18.28458023071289	-19.73163414001465
10	hV4	2.8798375129699707	0.5485668778419495	0.04712822288274765	0.09354428946971893	-3.8533411026000977	-2.9191575050354004
11	LO	4.977551460266113	6.483209609985352	-0.2205362617969513	0.16534201800823212	-0.4860047996044159	-0.17604580521583557
11	TO	4.220541954040527	2.572575330734253	0.10894577205181122	0.2436990737915039	-2.7436819076538086	-2.7222259044647217
11	V1	4.932017803192139	0.8329302668571472	-0.05300023406744003	0.10889150202274323	-0.756691038608551	-2.0973899364471436
11	V2	6.209548473358154	1.5009891986846924	-0.043158527463674545	0.07826428860425949	0.40920037031173706	-0.8935021162033081
11	V3AB	4.214710235595703	2.6358959674835205	0.41481953859329224	0.3276402950286865	-2.2018635272979736	-1.2136832475662231
11	V3	3.160184144973755	1.3323609828948975	-0.0784347653388977	0.1467021107673645	-0.33443382382392883	-1.4921404123306274
11	VO	4.188510894775391	0.9826653003692627	-0.40290042757987976	0.5301361083984375	0.7265781760215759	-0.7829129099845886
11	hV4	2.244694948196411	2.2685892581939697	0.3102513551712036	0.11882894486188889	-1.3402806520462036	-0.6712577939033508
12	LO	3.0578763484954834	0.29505160450935364	0.15295137465000153	0.1152036041021347	-1.8404383659362793	1.2556896209716797
12	TO	5.003446102142334	0.9354445338249207	3.340118646621704	2.097153902053833	-10.351583480834961	-6.261580944061279
12	V1	3.1582248210906982	0.2969723343849182	0.4794030487537384	0.1820731908082962	-4.981485843658447	-2.823298454284668
12	V2	3.1250224113464355	0.469078004360199	0.5444178581237793	0.14608994126319885	-3.9470272064208984	-2.8003838062286377
12	V3AB	6.307796478271484	0.3573583960533142	0.5642075538635254	0.23176562786102295	-4.145301818847656	-1.5369867086410522
12	V3	2.481656074523926	0.6788707971572876	0.2915128469467163	0.1266939640045166	4.428614139556885	7.872228145599365
12	VO	8.686508178710938	0.502311110496521	2.581526279449463	1.1264134645462036	-5.616838455200195	3.245626926422119
12	hV4	5.711215019226074	0.43550118803977966	0.17437714338302612	-0.007376641966402531	2.062562942504883	8.398012161254883
13	LO	5.559397220611572	1.1776504516601562	0.2408129721879959	-0.03192545846104622	-1.5141403675079346	-1.7576402425765991
13	TO	3.999659538269043	1.0907564163208008	0.32032594084739685	0.8187775611877441	-1.4695348739624023	-3.0807929039001465
13	V1	2.241344451904297	0.38071492314338684	0.923097550868988	0.9976175427436829	-4.674736976623535	-4.666100978851318
13	V2	2.8961715698242188	1.1208268404006958	0.5329825282096863	0.6591693758964539	-2.7420403957366943	-2.553166151046753
13	V3AB	5.485444068908691	1.1352473497390747	0.4644399881362915	0.4058941900730133	-1.7897876501083374	-0.4885930120944977
13	V3	1.8360743522644043	1.006628155708313	0.16463561356067657	0.28860241174697876	-1.3201956748962402	-1.471913456916809
13	VO	4.414587020874023	7.772855758666992	-1.0305454730987549	1.3432639837265015	8.425222396850586	7.524561882019043
13	hV4	2.649972677230835	2.367436408996582	0.2792399525642395	0.14325642585754395	-0.831144392490387	-0.19209319353103638
14	LO	3.1762771606445312	0.6260011792182922	-0.2895713150501251	0.23680377006530762	-19.094892501831055	-20.649280548095703
14	TO	5.390107154846191	1.5948325395584106	1.8588920831680298	1.2566516399383545	-3.8594136238098145	-2.8195533752441406
14	V1	7.151556491851807	4.620598316192627	1.0148643255233765	-0.031964581459760666	0.12595194578170776	-2.02593731880188
14	V2	3.370394706726074	3.112771511077881	0.7957763671875	0.6939038038253784	-1.080254077911377	-1.8688069581985474
14	V3AB	5.948614120483398	2.5485622882843018	3.5483932495117188	2.2146005630493164	-8.056500434875488	-7.017604351043701
14	V3	3.9750726222991943	0.28637272119522095	0.07613558322191238	0.24717962741851807	-0.736089289188385	0.032453376799821854
14	VO	8.44865894317627	0.8532425761222839	-0.4356788694858551	5.843474864959717	5.105936527252197	-2.863337755203247
14	hV4	1.762237787246704	0.13515165448188782	0.8640092015266418	0.9496945738792419	0.4525600075721741	0.27517735958099365
15	LO	2.8860626220703125	0.753521740436554	0.15722870826721191	0.002627519192174077	-3.225379467010498	-0.11489523202180862
15	TO	4.286349296569824	7.902733325958252	0.5724173188209534	1.5805675983428955	1.9967392683029175	2.6868395805358887
15	V1	4.902077674865723	0.30014920234680176	0.21871241927146912	0.05927756801247597	-3.318312883377075	-1.0007022619247437
15	V2	2.0110666751861572	1.645344853401184	0.05145978182554245	0.3500663936138153	0.07547945529222488	-0.4593592584133148
15	V3AB	5.76364278793335	0.8318783044815063	1.0482922792434692	2.468144416809082	-4.043952941894531	-0.9125804901123047
15	V3	4.1209588050842285	0.7144482135772705	0.016769077628850937	0.086754210293293	-0.9338070750236511	-0.5661113262176514
15	VO	0.9268656969070435	9.77481746673584	-4.478607177734375	-3.032527446746826	2.621432304382324	3.1127607822418213
15	hV4	5.61175012588501	0.9533208608627319	0.28567588329315186	0.3203742206096649	-1.233094334602356	0.3042205572128296
16	LO	6.297953128814697	0.3677055537700653	0.43426376581192017	-0.09327942132949829	5.1830549240112305	6.862774848937988
16	TO	2.5201728343963623	0.6060397028923035	0.38161352276802063	-0.04988496005535126	1.4356074333190918	12.218168258666992
16	V1	2.5528762340545654	0.2983168661594391	0.02472132071852684	0.48421162366867065	0.1765061318874359	-2.627753496170044
16	V2	4.359933853149414	0.23957812786102295	-0.06623627245426178	0.12345398217439651	-2.6631698608398438	-3.4226667881011963
16	V3AB	1.3200632333755493	7.886394023895264	-0.794018566608429	-0.18129409849643707	1.6830358505249023	1.1340700387954712
16	V3	4.0857439041137695	0.573820948600769	0.1148056611418724	0.00704779801890254	-1.1975747346878052	3.688325881958008
16	VO	1.6398563385009766	0.46168792247772217	4.600080490112305	5.327392578125	4.3396220207214355	0.7315672039985657
16	hV4	6.758102893829346	1.679265022277832	-0.9256144165992737	0.3432488441467285	3.7948460578918457	1.3931889533996582
17	LO	3.749485731124878	1.0781731605529785	0.21267780661582947	-0.015073847956955433	-2.2104310989379883	0.6569790244102478
17	TO	7.413097381591797	1.4616485834121704	2.945114850997925	2.456871747970581	-9.540963172912598	-4.405253887176514
17	V1	1.2976607084274292	0.6187492609024048	3.270143508911133	3.267833709716797	-5.345358848571777	-5.173219680786133
17	V2	1.9935812950134277	2.7547497749328613	0.5151877999305725	0.7601238489151001	-0.7349274158477783	-0.7642235159873962
17	V3AB	7.746206760406494	1.4693650007247925	0.9143989682197571	0.34808555245399475	-4.22014045715332	1.083945393562317
17	V3	2.330528974533081	1.437618374824524	0.09256032109260559	0.28420010209083557	-1.6944692134857178	0.26311740279197693
17	VO	0.9296098351478577	0.6252257227897644	-1.763350248336792	-2.4996418952941895	-17.09206771850586	-18.58096694946289
17	hV4	5.261474132537842	0.3862917423248291	-0.4303787648677826	0.21790485084056854	5.736852645874023	8.599067687988281
18	LO	3.6523070335388184	4.0221476554870605	-0.1399555206298828	0.1500704139471054	0.1640598475933075	-0.8750775456428528
18	TO	5.571485996246338	0.602146327495575	1.9816890954971313	2.715654134750366	-8.477829933166504	-3.0364699363708496
18	V1	3.440108060836792	0.7856804132461548	0.24485112726688385	0.2021556943655014	-2.757141351699829	-0.4847596287727356
18	V2	3.391899585723877	0.4151213765144348	0.27442434430122375	-0.03191760554909706	-1.1967462301254272	1.2489711046218872
18	V3AB	5.095037460327148	0.2480780929327011	0.03633764386177063	0.14415599405765533	4.513369560241699	3.6666030883789062
18	V3	3.925917148590088	3.2951507568359375	0.05765950679779053	0.07201489806175232	-0.18606017529964447	-0.7971937656402588
18	VO	1.200770378112793	6.0388898849487305	-2.977710008621216	-1.217387080192566	3.9600610733032227	3.4688291549682617
18	hV4	5.099081516265869	0.28233277797698975	0.17796005308628082	0.08327458053827286	0.2932320237159729	3.1898083686828613
19	LO	2.474569797515869	0.3689991533756256	0.06327805668115616	0.19415414333343506	6.59041690826416	8.18323802947998
19	TO	2.6924407482147217	0.41668593883514404	0.3145405352115631	0.5120886564254761	7.195451259613037	9.20732307434082
19	V1	6.126230239868164	0.5625647306442261	-0.05038540065288544	0.140121191740036	4.493724822998047	8.849756240844727
19	V2	2.592216968536377	4.2455034255981445	0.30396637320518494	0.36584731936454773	-0.3716745972633362	-0.11456679552793503
19	V3AB	4.606031894683838	0.3302023112773895	0.16293658316135406	0.965782105922699	1.3410149812698364	6.306138515472412
19	V3	2.5021820068359375	0.4730760157108307	0.05915373936295509	0.1842820942401886	3.855912685394287	3.1325936317443848
19	VO	0.9686689376831055	9.174558639526367	-6.533803939819336	-3.2358827590942383	3.3563578128814697	4.453542709350586
19	hV4	4.556960105895996	0.46472471952438354	0.5846055150032043	0.5925686955451965	8.414319038391113	9.050182342529297
20	LO	1.3946226835250854	0.46388447284698486	1.0221627950668335	-0.3406142294406891	-7.19466495513916	12.15233325958252
20	TO	0.949250340461731	1.0085324048995972	0.7655883431434631	-1.7108389139175415	7.061500072479248	2.148972272872925
20	V1	7.6768412590026855	1.7981036901474	0.3624694347381592	0.06176307797431946	-0.08923976123332977	-0.9522711634635925
20	V2	1.9668508768081665	0.5625603199005127	0.9269920587539673	0.7862932085990906	-3.7040250301361084	-4.113010883331299
20	V3AB	2.91762638092041	0.483831524848938	2.2984893321990967	1.0516719818115234	-6.487360954284668	12.557693481445312
20	V3	2.728609085083008	0.4068905711174011	0.261839359998703	0.19008612632751465	2.9597606658935547	11.476191520690918
20	VO	1.2903622388839722	1.8770581483840942	2.4473767280578613	-0.26383811235427856	-0.31727227568626404	3.9160711765289307
20	hV4	3.121668577194214	2.891566276550293	1.5006318092346191	0.7140243649482727	-2.3912644386291504	-0.341408908367157
21	LO	2.9366629123687744	0.9615201950073242	-0.0005183083121664822	0.10001993924379349	-1.7160019874572754	-1.4428911209106445
21	TO	6.397744178771973	1.1208829879760742	0.9639837145805359	2.4205758571624756	-9.255426406860352	-8.249567985534668
21	V1	2.4029877185821533	0.43396779894828796	0.12051832675933838	0.2852175235748291	-2.6446104049682617	-2.742021083831787
21	V2	4.4983367919921875	1.0935654640197754	0.09391947090625763	0.05120289698243141	-1.8563627004623413	-1.588232159614563
21	V3AB	4.84082555770874	1.1283479928970337	0.6937443614006042	1.172085165977478	-5.913699150085449	-5.363379001617432
21	V3	2.9909162521362305	0.9588989615440369	0.009762157686054707	0.08967854082584381	-1.8053267002105713	-0.5867255330085754
21	VO	7.289845943450928	1.3644485473632812	-1.457872748374939	1.9979193210601807	-1.8487976789474487	-5.476060390472412
21	hV4	2.3057258129119873	1.547939419746399	0.7294555306434631	1.2339009046554565	-1.9560924768447876	-1.3664147853851318
22	LO	1.0429381132125854	1.0198466777801514	-0.6242609620094299	0.7795848250389099	2.2966558933258057	-2.533633232116699
22	TO	8.350690841674805	0.3900254964828491	1.119837760925293	-0.23842433094978333	-0.4134613573551178	10.5408353805542
22	V1	1.1827161312103271	2.2526791095733643	3.620166063308716	4.344627380371094	-1.688803791999817	2.7475783824920654
22	V2	6.449141502380371	0.366779088973999	-0.31291747093200684	0.6183129549026489	-4.996406555175781	-4.862077236175537
22	V3AB	2.254931926727295	7.762694358825684	0.5888545513153076	1.1319022178649902	0.980560302734375	3.0422239303588867
22	V3	2.23659610748291	0.7379451394081116	-0.09980382770299911	0.3765210509300232	0.0970238670706749	-1.610119104385376
22	VO	2.74808406829834	1.3229427337646484	1.346092939376831	1.791513204574585	-1.412078857421875	-4.447889804840088
22	hV4	8.562529563903809	2.777494430541992	0.5153723359107971	0.1348915696144104	-0.5507349967956543	-1.368322491645813
23	LO	3.8661625385284424	2.0772151947021484	0.04075596109032631	0.06935623288154602	0.22421422600746155	2.1626808643341064
23	TO	5.10911750793457	0.1413135975599289	-0.17006219923496246	0.15734681487083435	-1.291622519493103	-2.0703699588775635
23	V1	1.866389274597168	4.216888904571533	0.859974205493927	1.1014626026153564	0.9584596753120422	-0.4092542827129364
23	V2	4.222023963928223	1.4872835874557495	0.05393407866358757	0.08097640424966812	-0.5311188101768494	-1.3785380125045776
23	V3AB	8.182517051696777	1.2908192873001099	0.6056018471717834	0.0807381123304367	-2.524885892868042	-0.9699987173080444
23	V3	3.945016384124756	1.1847246885299683	-0.36154448986053467	0.1495971977710724	1.4470081329345703	-1.4330837726593018
23	VO	3.957545042037964	6.937121391296387	-0.45225954055786133	0.1307695358991623	2.2428462505340576	2.4317305088043213
23	hV4	3.635509729385376	0.2948583960533142	-0.0556098148226738	0.1471448838710785	2.481964111328125	2.6754329204559326
24	LO	3.542541980743408	1.0077621936798096	0.20661483705043793	0.045764219015836716	-1.8944199085235596	1.365779161453247
24	TO	9.08686351776123	9.050429344177246	1.4256645441055298	1.7900470495224	-1.6007121801376343	-0.4019589126110077
24	V1	1.8411056995391846	2.2806754112243652	1.3488491773605347	0.41738027334213257	-0.3878937363624573	1.1914944648742676
24	V2	2.7343459129333496	3.9085965156555176	0.884273886680603	0.7178645133972168	-0.021461598575115204	0.73172527551651
24	V3AB	6.017004489898682	1.2295565605163574	0.4207025170326233	0.38087135553359985	-2.7625043392181396	-1.765175461769104
24	V3	3.2966463565826416	1.4691425561904907	0.1491466760635376	0.18919692933559418	-0.3064521551132202	1.2786309719085693
24	VO	1.1927602291107178	8.64683723449707	-0.9517143964767456	-0.485696405172348	1.6047112941741943	1.9452815055847168
24	hV4	2.9238829612731934	0.25726985931396484	0.07552998512983322	0.28140661120414734	1.8822364807128906	0.8709490895271301
25	LO	4.184164047241211	8.717723846435547	-0.13597917556762695	0.055704034864902496	0.9221594333648682	1.0666816234588623
25	TO	4.486440658569336	1.075060486793518	2.1532092094421387	1.826608657836914	-8.942112922668457	-3.486079216003418
25	V1	0.8259292840957642	8.357184410095215	0.8393164873123169	2.4088759422302246	0.26743680238723755	0.12896734476089478
25	V2	0.972605288028717	11.20044231414795	-0.01130448654294014	1.6412020921707153	0.7341894507408142	0.5824463963508606
25	V3AB	1.6677746772766113	6.50821590423584	0.2762061655521393	-0.034307993948459625	4.9817938804626465	5.031800746917725
25	V3	4.263668060302734	0.32295161485671997	0.10135099291801453	0.13737539947032928	-1.859673023223877	-1.3740944862365723
25	VO	3.8595826625823975	6.676781177520752	1.0734281539916992	1.1660046577453613	-0.19767212867736816	3.5308539867401123
25	hV4	2.808490037918091	0.48628363013267517	0.05030088499188423	0.13356146216392517	4.672202110290527	5.4178290367126465
26	LO	1.628892421722412	0.2557560205459595	0.6956877708435059	0.6302756667137146	-1.4971117973327637	1.1571913957595825
26	TO	1.0695654153823853	0.9343446493148804	-1.6572086811065674	-1.366701364517212	-17.11517906188965	-16.038312911987305
26	V1	1.247298240661621	0.5233978033065796	2.036599636077881	2.2790801525115967	-6.263825416564941	-7.503783702850342
26	V2	3.8561851978302	0.23639683425426483	-0.16113287210464478	0.16010943055152893	-1.3603187799453735	-0.879082977771759
26	V3AB	7.6521735191345215	0.3878117501735687	1.1452010869979858	-0.10391189903020859	-4.62935733795166	-0.99001145362854
26	V3	1.5520243644714355	0.8966877460479736	0.003981309477239847	0.42375022172927856	-0.21794582903385162	-1.4391889572143555
26	VO	2.849799871444702	2.130711793899536	-1.3032559156417847	0.46988460421562195	2.4883980751037598	1.2566030025482178
26	hV4	4.550856590270996	0.41679224371910095	-0.013548130169510841	0.052376508712768555	10.335423469543457	9.570550918579102
27	LO	1.1209965944290161	10.10812759399414	-1.4484702348709106	-0.9995555877685547	1.185259222984314	0.7455887794494629
27	TO	0.9575614333152771	1.913905382156372	-5.423178195953369	-1.019290804862976	2.884686231613159	-2.194404125213623
27	V1	6.199713230133057	1.2946805953979492	0.20109258592128754	0.01112410519272089	-1.4250874519348145	1.16965651512146
27	V2	2.81085205078125	0.8831979632377625	0.15588107705116272	0.11454550176858902	-1.9250025749206543	-1.3776029348373413
27	V3AB	3.3189237117767334	1.4575507640838623	0.4561171531677246	0.5570669770240784	-2.640512466430664	-2.1909728050231934
27	V3	4.8762946128845215	0.7935168147087097	0.18340055644512177	-0.003256110940128565	-2.549908399581909	-1.4398494958877563
27	VO	1.759738802909851	1.777456521987915	0.5098662376403809	1.5281518697738647	-0.12228480726480484	-3.3952131271362305
27	hV4	1.2931569814682007	2.0544328689575195	-0.5533453226089478	0.8817087411880493	1.4869825839996338	-1.559106707572937
28	LO	3.84274959564209	1.2135344743728638	0.9091574549674988	2.5274252891540527	0.020316191017627716	-3.8857851028442383
28	TO	6.060962677001953	1.424513339996338	0.8714602589607239	2.775244951248169	-6.850323677062988	-6.434823989868164
28	V1	1.7688802480697632	0.6620016694068909	0.7507599592208862	0.6609835028648376	-3.3183557987213135	-3.081664800643921
28	V2	1.9770562648773193	0.8583799600601196	0.5388118028640747	0.5872904658317566	-2.0426645278930664	-0.9654768705368042
28	V3AB	5.117836952209473	1.3879306316375732	1.3954167366027832	0.970147967338562	-9.599088668823242	-7.083349704742432
28	V3	2.4354496002197266	0.7840214371681213	0.6159387230873108	0.6203465461730957	-3.0283803939819336	-2.5883941650390625
28	VO	2.6857964992523193	0.2419779747724533	0.43205001950263977	0.2874077260494232	-3.2914018630981445	1.0205899477005005
28	hV4	6.516373634338379	1.1669256687164307	2.6358563899993896	3.4007411003112793	-10.176304817199707	-7.488983154296875
29	LO	4.067162036895752	0.987836480140686	0.19871221482753754	-0.030906694009900093	-5.761287689208984	-1.8212544918060303
29	TO	4.432165622711182	2.168398857116699	0.9063494205474854	1.896878719329834	1.608538031578064	-6.600921630859375
29	V1	1.9623969793319702	5.651125907897949	0.6326616406440735	0.6474114060401917	-0.3356327712535858	-0.3606293797492981
29	V2	2.038764715194702	1.1049814224243164	0.3598857522010803	0.41389501094818115	-2.197042226791382	-2.6568174362182617
29	V3AB	6.726088523864746	1.3744539022445679	1.8641999959945679	0.5569695234298706	-6.144305229187012	-3.3010270595550537
29	V3	1.8432213068008423	1.3466309309005737	0.10301555693149567	0.30511027574539185	-1.2507882118225098	-1.4232804775238037
29	VO	0.9598263502120972	0.33330366015434265	-1.2624870538711548	-0.28986793756484985	4.089416980743408	0.5366531014442444
29	hV4	7.090821266174316	1.2318822145462036	0.30883511900901794	0.07076140493154526	-1.781398892402649	-0.4985891580581665
30	LO	3.811927080154419	4.904929161071777	0.1278977394104004	0.1032620221376419	-0.5581316351890564	-0.657183825969696
30	TO	4.5823869705200195	6.847326278686523	-0.12391286343336105	0.4425516426563263	-0.6473748087882996	-2.1303648948669434
30	V3AB	4.144136428833008	1.100843906402588	0.8201058506965637	0.5227319598197937	-0.13640481233596802	5.337338924407959
