subject	roi	sigma_AF	g_HP	g_LP	sigma_dyn	g_HP_dyn	g_LP_dyn	g_T_dyn	sigma_T_dyn
5	V1	1.5255851745605469	2.4541637897491455	2.910984754562378	2.463397264480591	1.0240094661712646	-0.27013200521469116	2.7335479259490967	0.7935189008712769
5	V2	1.6253079175949097	2.2437233924865723	2.619994878768921	2.1245503425598145	1.582140564918518	-0.9653538465499878	5.596402645111084	0.8302384614944458
5	V3AB	0.9262735843658447	-6.521366119384766	-5.798480987548828	2.919818878173828	-0.07687121629714966	0.20021791756153107	4.7085723876953125	8.320087432861328
5	V3	1.743300437927246	0.23328125476837158	0.878087043762207	1.9414032697677612	1.433667540550232	0.010628321208059788	7.454742908477783	0.8791308999061584
5	VO	3.6079487800598145	-0.5403211116790771	-0.4610106348991394	5.583255767822266	-0.13573674857616425	0.08528028428554535	6.43255615234375	8.102022171020508
5	hV4	0.8080441355705261	-3.5139124393463135	-2.611558675765991	2.38034725189209	0.13718754053115845	0.8134102821350098	1.0543347597122192	8.532096862792969
6	LO	3.4889426231384277	0.2127571702003479	0.0288127101957798	5.51069974899292	-0.5954436659812927	-0.8432897329330444	1.225163221359253	2.6547696590423584
6	TO	0.45505291223526	-1.3660378456115723	3.9430384635925293	1.9816139936447144	-1.257300615310669	-3.1759605407714844	2.791433572769165	3.2867114543914795
6	V1	2.0486295223236084	0.446980744600296	0.14088693261146545	0.9700616598129272	-2.3646411895751953	-0.56611567735672	-0.18950068950653076	8.50948429107666
6	V2	4.284359931945801	0.08772848546504974	0.14114198088645935	1.5337377786636353	-0.5543509125709534	-0.7978819012641907	-0.504618763923645	7.544330596923828
6	V3AB	1.3679322004318237	-6.651705265045166	-6.190797328948975	6.671048641204834	0.40603744983673096	-0.5862693786621094	6.176063060760498	10.35354232788086
6	V3	4.712378025054932	0.26952874660491943	0.006692288443446159	3.8149659633636475	-0.620552659034729	-0.46406951546669006	0.6958521008491516	1.8165760040283203
6	VO	3.341146230697632	-0.5567779541015625	-0.544404923915863	6.317338466644287	0.13017719984054565	-0.6390548944473267	7.285003185272217	10.61888599395752
6	hV4	6.3232221603393555	1.0502090454101562	-0.3244214653968811	1.7492947578430176	-1.4403598308563232	-0.9034960269927979	1.145992636680603	2.4683291912078857
7	LO	1.1704843044281006	3.154569625854492	-1.4863176345825195	1.12562894821167	-7.942032337188721	3.3951237201690674	1.6658796072006226	2.030363082885742
7	TO	3.451016902923584	0.7009591460227966	-0.026190459728240967	4.56306266784668	-0.5290260910987854	-0.8035144209861755	1.0380018949508667	3.4119203090667725
7	V1	5.6987690925598145	0.38931554555892944	0.06124443560838699	0.5868675112724304	-2.855811834335327	-1.2005298137664795	-2.152909755706787	0.8220822811126709
7	V2	1.2831788063049316	-5.155093669891357	1.8064364194869995	3.6887104511260986	1.6959658861160278	-2.091372013092041	7.899888038635254	1.5085662603378296
7	V3AB	1.2064003944396973	-0.44916868209838867	-0.9328240156173706	10.240647315979004	-0.43227723240852356	-0.46476659178733826	1.6360313892364502	8.281672477722168
7	V3	2.873159646987915	0.033564381301403046	0.04051154479384422	3.639524221420288	-0.6512070298194885	-0.3716963529586792	0.5107541084289551	4.180552959442139
7	VO	1.3374735116958618	-8.723780632019043	-5.495481967926025	4.1977410316467285	-0.7221341133117676	0.3133883774280548	7.427778244018555	10.012354850769043
7	hV4	4.7235918045043945	-8.860050201416016	2.421462297439575	1.7359992265701294	0.2824019193649292	-6.632447242736816	3.1863694190979004	3.8084421157836914
8	LO	1.071825385093689	-0.7578086853027344	-1.166835904121399	2.4430503845214844	-0.17542852461338043	1.140480637550354	0.7689379453659058	2.4272689819335938
8	TO	4.006659030914307	0.9415385723114014	-0.11014720797538757	1.1766232252120972	-11.036718368530273	1.6001323461532593	0.8873142004013062	3.4798192977905273
8	V1	1.5656394958496094	3.8844900131225586	3.872121810913086	6.63125467300415	-0.5552294850349426	0.2690962851047516	-0.8550576567649841	2.4785914421081543
8	V2	2.7925660610198975	0.8095575571060181	1.1501553058624268	9.208267211914062	-0.22821322083473206	0.41422244906425476	-1.011264681816101	8.162314414978027
8	V3AB	0.9976734519004822	-2.184295177459717	-1.8724292516708374	6.859753131866455	-0.2857297956943512	0.5442402362823486	4.879184246063232	8.143095016479492
8	V3	1.7928156852722168	0.511463463306427	0.5358065366744995	5.614788055419922	-0.19912762939929962	0.14132052659988403	-0.3946130871772766	8.414862632751465
8	VO	3.374521493911743	-0.8878549933433533	-0.2561681270599365	1.0694385766983032	3.1647706031799316	-1.7845377922058105	6.191222190856934	8.109314918518066
8	hV4	2.2265889644622803	1.09469473361969	1.4083292484283447	1.1662883758544922	2.8146250247955322	-0.49422797560691833	0.025434544309973717	8.073598861694336
9	LO	2.827016830444336	0.05739765614271164	0.03362516686320305	2.0525739192962646	-0.48006632924079895	-1.3759617805480957	0.3584793508052826	1.571359395980835
9	TO	4.067326068878174	0.22310110926628113	0.2789689898490906	6.8008832931518555	-0.8888514041900635	-1.3801031112670898	1.3665293455123901	2.2453646659851074
9	V1	1.373988389968872	2.327962636947632	2.277442455291748	5.926290512084961	0.3146057426929474	-0.5030998587608337	-0.14904065430164337	1.870347499847412
9	V2	1.649135708808899	0.4795655906200409	0.45812249183654785	3.7158565521240234	-0.03974985331296921	-0.5093501210212708	-0.17785853147506714	2.809278726577759
9	V3AB	4.666583061218262	0.900784432888031	0.1942998319864273	0.9948391318321228	-3.0000226497650146	-2.34171199798584	2.7393205165863037	8.646385192871094
9	V3	2.5521631240844727	0.13744321465492249	0.08528611063957214	3.6227028369903564	-0.04218332841992378	-0.5401495099067688	-0.3491511046886444	1.951037883758545
9	VO	5.041728973388672	1.4278682470321655	0.06886595487594604	0.6847514510154724	-5.7741169929504395	-4.286679744720459	3.4695348739624023	2.504490613937378
9	hV4	4.307933330535889	0.6266787052154541	0.41582202911376953	2.666464328765869	-0.9063186049461365	-2.252798080444336	4.6810479164123535	0.8607923984527588
10	LO	2.946625232696533	0.10001004487276077	0.02448752522468567	1.2735601663589478	-1.0707043409347534	1.6593530178070068	0.4365209639072418	2.842278242111206
10	TO	0.7752628922462463	-0.42366084456443787	0.6887639760971069	8.282917976379395	-1.051340103149414	-0.586545467376709	1.4436814785003662	7.349967956542969
10	V1	3.686494827270508	0.15424388647079468	0.13190501928329468	6.911596298217773	0.043694667518138885	-0.10647015273571014	-0.12529069185256958	1.5003159046173096
10	V2	4.746738910675049	-0.02349000610411167	0.14243777096271515	8.858134269714355	-0.11902166157960892	-0.13468867540359497	-0.13096541166305542	1.60054612159729
10	V3AB	1.349674105644226	-6.780523300170898	-6.010509967803955	4.777974605560303	-0.7748690247535706	0.02170838974416256	5.576261043548584	9.898621559143066
10	V3	7.04142427444458	-0.6077856421470642	0.30223730206489563	5.471583843231201	0.04252991825342178	-0.10385867953300476	-0.34200260043144226	9.811838150024414
10	VO	1.4209524393081665	-7.236446380615234	-6.614630699157715	0.5964031219482422	5.780472755432129	8.554075241088867	3.814093589782715	10.321555137634277
10	hV4	1.0555427074432373	-1.4105865955352783	-1.0768002271652222	1.1361087560653687	0.6775041818618774	1.4001644849777222	0.9815008640289307	6.1963887214660645
11	LO	4.960910797119141	-0.22745433449745178	0.1888093799352646	6.743147850036621	-0.3135280907154083	0.0015749916201457381	-0.31994354724884033	7.721443176269531
11	TO	4.2080278396606445	-0.09295722097158432	0.19316381216049194	4.249743938446045	-1.5440212488174438	-1.3460428714752197	2.82696270942688	1.8724991083145142
11	V1	4.760908603668213	-0.03435221314430237	0.12131812423467636	9.010507583618164	-0.36583903431892395	-0.1714189201593399	0.2781510353088379	1.5819430351257324
11	V2	2.9393110275268555	0.14763085544109344	0.10621827095746994	9.554648399353027	-0.2186891734600067	-0.2827296555042267	0.18543146550655365	1.9497123956680298
11	V3AB	4.231971740722656	0.28323468565940857	0.30812782049179077	3.9820079803466797	-1.4691025018692017	-0.895929753780365	4.688253879547119	1.8259321451187134
11	V3	3.156639337539673	-0.07172820717096329	0.15124845504760742	10.397479057312012	-0.19038785994052887	-0.17094846069812775	0.7118127942085266	1.8092217445373535
11	VO	4.555028915405273	-0.32048267126083374	0.18462970852851868	7.925248622894287	-1.5415440797805786	-1.3396369218826294	4.735071182250977	2.902324914932251
11	hV4	2.201592445373535	0.2914738953113556	0.0933869481086731	2.5577120780944824	-1.1443347930908203	-0.5294218063354492	1.6010409593582153	1.7143096923828125
12	LO	5.443614482879639	0.17993856966495514	0.005824053194373846	7.088589668273926	0.0669296532869339	-0.10365915298461914	0.7106720805168152	1.9225174188613892
12	TO	0.869080126285553	-5.142208099365234	-6.195924282073975	7.045193195343018	0.5353750586509705	0.3203410506248474	1.9152777194976807	4.756961345672607
12	V1	3.5436763763427734	0.3335210084915161	0.1860668659210205	2.4055776596069336	1.0110681056976318	-0.19946065545082092	-0.28172817826271057	10.172136306762695
12	V2	3.3360090255737305	0.5193557739257812	0.05707870423793793	2.252972364425659	-0.49806520342826843	0.8324686288833618	0.45993056893348694	1.8018920421600342
12	V3AB	1.1833598613739014	-0.7256605625152588	-0.7753890156745911	6.806183338165283	0.2868114709854126	0.3357073962688446	1.4747474193572998	4.60509729385376
12	V3	2.4259889125823975	0.30125346779823303	0.1342131495475769	0.7998167872428894	2.155585765838623	5.125753879547119	0.07198961824178696	2.1583263874053955
12	VO	1.3200925588607788	-6.198844909667969	-6.915188789367676	5.982352256774902	0.37199947237968445	0.5289570689201355	5.413561820983887	8.420735359191895
12	hV4	6.309495449066162	0.1820601224899292	-0.018159866333007812	6.865890026092529	0.08658291399478912	-0.030825382098555565	0.7354977130889893	1.656023621559143
13	LO	5.993913173675537	0.24417054653167725	0.0022075229790061712	1.0974578857421875	-1.6823457479476929	-1.9458287954330444	-0.2044423222541809	8.125983238220215
13	TO	1.2399393320083618	-0.8046656250953674	-0.366675466299057	3.2998549938201904	0.132355734705925	0.4079528748989105	0.07312650233507156	8.909582138061523
13	V1	2.289276599884033	0.7114055752754211	0.8430121541023254	1.282694697380066	1.1541272401809692	-1.7944685220718384	-1.1195825338363647	1.4556360244750977
13	V2	2.740748405456543	0.5458049178123474	0.6579774618148804	1.0963366031646729	-2.6529345512390137	-2.3731935024261475	-0.44146591424942017	3.791638135910034
13	V3AB	5.041837692260742	0.509701669216156	0.68837571144104	0.9817743897438049	-2.4427738189697266	-2.5250303745269775	1.7338777780532837	3.634070634841919
13	V3	1.9938267469406128	0.12804792821407318	0.27943599224090576	7.437576770782471	0.37282127141952515	0.11726641654968262	-0.3816204071044922	9.215043067932129
13	VO	5.2432122230529785	-0.8526434898376465	-0.13490232825279236	0.9564073085784912	0.4491400718688965	1.6805078983306885	6.479280948638916	10.651949882507324
13	hV4	2.6775877475738525	0.266631156206131	0.13961021602153778	2.1855456829071045	-0.9318320751190186	-0.49866437911987305	-0.17930865287780762	1.7922871112823486
14	LO	2.976121425628662	-0.09149505198001862	0.34800398349761963	2.0134928226470947	-1.424213171005249	-0.6108765602111816	-0.5128503441810608	7.370530128479004
14	TO	5.484494209289551	0.4053856432437897	0.6264617443084717	0.5054376721382141	4.154549598693848	7.213984966278076	5.6370768547058105	3.5471835136413574
14	V1	1.924161434173584	1.7304859161376953	1.5386227369308472	2.243713617324829	-0.22818097472190857	-1.018254041671753	-0.8296255469322205	5.785091876983643
14	V2	2.5977673530578613	0.6338385343551636	0.6090036630630493	2.237067937850952	-0.1590864509344101	-1.383078694343567	-0.7185943722724915	6.845337390899658
14	V3AB	5.79147481918335	1.620028018951416	1.0172284841537476	2.9121453762054443	-2.8891875743865967	-2.690358877182007	7.195077896118164	1.9330519437789917
14	V3	3.002089023590088	0.3817550539970398	0.4745485186576843	2.9672584533691406	-0.7355355620384216	-0.8607060313224792	-0.719336211681366	6.7496018409729
14	VO	3.641017198562622	-0.590681791305542	-0.4655323922634125	6.629130840301514	0.2916313111782074	-0.2480192482471466	6.636176109313965	7.024998664855957
14	hV4	1.61359703540802	1.4537084102630615	1.4121438264846802	3.4834864139556885	-0.8997923731803894	-1.3453668355941772	6.678377151489258	1.4770721197128296
15	LO	1.1989703178405762	-1.1738923788070679	-1.3051406145095825	9.63782787322998	-0.1990499347448349	-0.04861927404999733	1.043750524520874	2.92374849319458
15	TO	0.9876499176025391	-7.183727264404297	-4.9974799156188965	0.5322569012641907	0.41114088892936707	0.6160735487937927	2.4178078174591064	7.329721927642822
15	V1	4.400207996368408	0.20061074197292328	0.0861155092716217	4.283081531524658	0.30329474806785583	0.17186987400054932	-0.4655803442001343	6.430211067199707
15	V2	2.0123255252838135	0.1026483029127121	0.424086332321167	1.627518653869629	0.3192380666732788	-0.3098326027393341	-0.2522185742855072	7.414010047912598
15	V3AB	1.0750365257263184	-6.9281415939331055	-4.530083179473877	7.204621315002441	0.1992494910955429	0.8174719214439392	5.753851890563965	7.076126575469971
15	V3	3.954835891723633	0.005995201878249645	0.08368324488401413	7.9763994216918945	-0.11125684529542923	0.06958523392677307	3.4299607276916504	1.0654150247573853
15	VO	1.146785020828247	-6.341597557067871	-4.4546966552734375	6.323224067687988	-0.17189684510231018	0.4339480400085449	6.802029609680176	8.592588424682617
15	hV4	0.9347642660140991	-6.3716864585876465	-4.610518932342529	6.472074031829834	-0.04790009558200836	0.23253408074378967	3.3361480236053467	8.38366413116455
16	LO	6.851560592651367	0.4682764708995819	-0.11722992360591888	5.460587978363037	0.08097285032272339	-0.4506568908691406	5.493853569030762	1.4221285581588745
16	TO	2.4127674102783203	0.5336440801620483	0.12728382647037506	7.384788513183594	-0.08429969847202301	-0.8905388712882996	-0.44310373067855835	7.284229278564453
16	V1	2.269516706466675	0.10478976368904114	0.7372094988822937	1.8248249292373657	0.5192008018493652	-1.5550141334533691	0.09947161376476288	5.057021141052246
16	V2	4.116872310638428	-0.08831518143415451	0.11012258380651474	1.2587571144104004	0.9670405983924866	1.7823575735092163	0.47820547223091125	2.242161750793457
16	V3AB	1.1812918186187744	-2.8984665870666504	-1.1480600833892822	4.070587158203125	0.7097929120063782	-0.1035272479057312	3.7911038398742676	7.472557067871094
16	V3	4.722897052764893	0.14328810572624207	0.03679073974490166	4.495953559875488	-0.07522889226675034	-0.6142367124557495	0.3997431695461273	2.219693183898926
16	VO	0.41989409923553467	6.7087883949279785	8.384003639221191	8.56023120880127	6.334448337554932	-0.4585948884487152	9.339079856872559	12.984612464904785
16	hV4	5.723886013031006	-0.7575899958610535	0.25792351365089417	1.5417025089263916	4.916486740112305	2.3747270107269287	3.045001983642578	1.5818148851394653
17	LO	4.303285598754883	0.18130242824554443	-0.018666911870241165	4.6821608543396	-0.20721539855003357	-0.7391178011894226	0.299691379070282	5.921614170074463
17	TO	7.000584602355957	1.0075323581695557	2.119968891143799	6.845664978027344	-1.4572316408157349	-5.522675037384033	6.311990737915039	4.148074150085449
17	V1	1.287850022315979	3.3478124141693115	3.3977837562561035	0.5902895927429199	-4.63606071472168	-4.940448760986328	0.5779083371162415	1.3568904399871826
17	V2	1.9994070529937744	0.5536176562309265	0.7741901874542236	2.350289821624756	-0.8708938360214233	-0.9409224987030029	-0.3160398304462433	2.3459677696228027
17	V3AB	0.9057122468948364	-4.1131062507629395	-2.6232752799987793	1.7694668769836426	-1.1791400909423828	0.1927805095911026	3.602327346801758	9.446887969970703
17	V3	2.315751075744629	0.052518464624881744	0.2800176739692688	1.3130375146865845	-1.6504542827606201	0.746667206287384	1.6745483875274658	1.1838277578353882
17	VO	1.2434736490249634	-6.338270664215088	-5.35857629776001	2.961923122406006	-0.9842640161514282	-0.7117894291877747	5.925646781921387	8.83342170715332
17	hV4	4.1245527267456055	-0.3885260224342346	0.13319970667362213	0.449640691280365	6.884146213531494	10.242015838623047	1.0825021266937256	4.327316761016846
18	LO	4.081719398498535	-0.1559617817401886	0.11586111038923264	4.583914279937744	0.11064442992210388	-0.7896942496299744	2.097154140472412	1.5444936752319336
18	TO	5.349282264709473	0.8227313756942749	1.5584371089935303	3.224043130874634	-0.0883188471198082	-1.431816816329956	4.625452041625977	2.735562324523926
18	V1	2.121246337890625	0.5695507526397705	0.5552816390991211	0.7477553486824036	-2.9183101654052734	-0.5531643629074097	-0.3255445957183838	8.08150577545166
18	V2	4.426538944244385	0.09439051896333694	0.031103959307074547	1.2323675155639648	-1.075726866722107	-0.8177227973937988	0.16165755689144135	1.11524498462677
18	V3AB	4.849695682525635	0.04418054223060608	0.08775504678487778	4.798806667327881	-0.18379494547843933	-0.4518935978412628	0.8451586365699768	5.111837863922119
18	V3	4.257009983062744	0.07985629141330719	0.06620603054761887	3.6134941577911377	-0.15795882046222687	-0.6932571530342102	0.8464232087135315	1.3286969661712646
18	VO	1.3836153745651245	-6.951494216918945	-5.8521037101745605	5.4942426681518555	0.7171647548675537	0.20086611807346344	6.518759250640869	10.419024467468262
18	hV4	6.1113152503967285	0.19991843402385712	0.07170193642377853	7.287550926208496	-0.1861933320760727	-0.20763766765594482	3.1642236709594727	1.366432785987854
19	LO	2.2355566024780273	0.3000524342060089	0.2059556096792221	5.752432823181152	-0.6456732749938965	0.19030144810676575	5.00993013381958	1.4646296501159668
19	TO	1.034921407699585	-5.030279159545898	-3.5385444164276123	0.5679926872253418	4.567729949951172	5.046380519866943	2.9224488735198975	5.162214279174805
19	V1	6.429991722106934	-0.1223800927400589	0.2055729329586029	1.5660423040390015	0.9574915766716003	-0.012394428253173828	-0.329353004693985	8.527596473693848
19	V2	2.586548089981079	0.2597326338291168	0.3429800868034363	9.949416160583496	-0.24324555695056915	-0.023729421198368073	3.900653600692749	0.6694869995117188
19	V3AB	1.4535605907440186	-7.022370338439941	-4.698832035064697	4.12734317779541	-0.6488021612167358	0.25478532910346985	5.682442665100098	10.117707252502441
19	V3	2.692239284515381	0.0589117594063282	0.1386253386735916	5.016088485717773	-0.20140667259693146	0.10048948973417282	1.1844618320465088	1.6564034223556519
19	VO	2.6509974002838135	-0.7710872888565063	-0.76700359582901	4.031525135040283	-0.4626591205596924	0.974454402923584	5.602113723754883	9.554529190063477
19	hV4	0.9119958281517029	-5.438076972961426	-5.664217472076416	0.39922210574150085	5.586016654968262	6.842216968536377	1.782294750213623	5.121514320373535
20	LO	1.2646688222885132	0.09286811202764511	-1.203446388244629	0.46436214447021484	-2.19940185546875	13.589859962463379	1.1377755403518677	3.1420738697052
20	TO	0.8712059259414673	-0.18664051592350006	-5.145436763763428	1.0496350526809692	4.110710620880127	1.8955719470977783	3.4448673725128174	5.280285358428955
20	V1	7.820463180541992	0.2380472868680954	0.016700295731425285	3.176725149154663	0.16157321631908417	-0.19699715077877045	4.567529201507568	0.8166335821151733
20	V2	2.5070877075195312	0.38187745213508606	0.23355251550674438	3.111149311065674	-0.6502769589424133	-0.2564338147640228	0.11469807475805283	3.0057129859924316
20	V3AB	1.122833490371704	-1.0571036338806152	-6.193740367889404	0.5070165395736694	-4.788446426391602	8.225205421447754	7.193478584289551	8.467162132263184
20	V3	2.9673821926116943	0.1469789445400238	0.04303286224603653	4.075695037841797	-0.596363365650177	-0.24274426698684692	0.19241398572921753	7.744856357574463
20	VO	1.2598016262054443	2.571706533432007	-0.7307837605476379	3.3541665077209473	-1.7109241485595703	0.6507203578948975	1.9415732622146606	11.03537368774414
20	hV4	1.1676139831542969	-0.2443751096725464	-1.2047699689865112	4.576084613800049	-1.1969302892684937	-0.5086767077445984	2.0688602924346924	5.695090293884277
21	LO	2.943859338760376	-0.016244545578956604	0.08615248650312424	0.884085476398468	-1.7037190198898315	-1.4083589315414429	0.6569771766662598	1.8675862550735474
21	TO	5.6951518058776855	0.8017507791519165	1.7398732900619507	1.0955603122711182	-6.964940071105957	-6.358890533447266	5.94896936416626	2.983535051345825
21	V1	2.4608707427978516	0.174031600356102	0.3406026363372803	0.3727332651615143	-2.5514767169952393	-2.70034122467041	-0.4810207486152649	9.265753746032715
21	V2	4.193835735321045	0.09825011342763901	0.07781174778938293	1.0284044742584229	-1.8371132612228394	-1.5866405963897705	-0.2045663595199585	7.48407506942749
21	V3AB	1.2128627300262451	-0.7402984499931335	-0.38574811816215515	1.0337188243865967	-0.4800277352333069	-0.40823501348495483	2.6453094482421875	3.1479451656341553
21	V3	2.560626983642578	-0.031183362007141113	0.1192769929766655	3.0884499549865723	0.17306749522686005	-0.08013160526752472	2.7157976627349854	0.7728321552276611
21	VO	7.10637903213501	-1.3147032260894775	1.0308407545089722	1.4803496599197388	-1.5611786842346191	-3.974424362182617	4.874033451080322	5.162242889404297
21	hV4	2.444937229156494	0.6179945468902588	1.1485652923583984	1.8436172008514404	-1.7128238677978516	-1.0561593770980835	1.9529359340667725	3.114914655685425
22	LO	1.869528889656067	-0.07512784749269485	0.18443134427070618	2.4940690994262695	0.6059114933013916	0.8481449484825134	2.547084331512451	1.7256559133529663
22	TO	7.40947961807251	0.41334402561187744	-0.09723551571369171	2.943817138671875	0.9546260237693787	-0.155875101685524	2.5868005752563477	3.3878960609436035
22	V1	1.1787642240524292	3.44323468208313	4.209453105926514	2.3982226848602295	-1.5256339311599731	2.232001543045044	-0.2088475525379181	2.1280486583709717
22	V2	6.310634613037109	-0.2605096101760864	0.6326585412025452	0.3636458218097687	-5.0920491218566895	-4.956773281097412	-0.6030755043029785	3.163261890411377
22	V3AB	1.4808954000473022	-0.4388080835342407	0.06110255420207977	5.421019077301025	-0.07888393849134445	1.525644302368164	3.175103187561035	4.2086310386657715
22	V3	1.8042460680007935	0.43266549706459045	0.8103018403053284	3.481156826019287	-1.0722371339797974	0.2158076912164688	-0.8638730049133301	4.673000812530518
22	VO	1.1345155239105225	-0.82542484998703	-0.508575975894928	2.823603630065918	-0.5462599396705627	-1.6888951063156128	4.211562633514404	10.551460266113281
22	hV4	8.37732982635498	0.526393473148346	0.11329682916402817	3.1969099044799805	-0.6413121819496155	-1.337386965751648	0.38418444991111755	4.978583335876465
23	LO	3.737523317337036	0.09748641401529312	0.02389373444020748	1.8025013208389282	-0.7274305820465088	2.3403656482696533	0.8851354122161865	2.682673454284668
23	TO	5.150784969329834	-0.44686159491539	1.1368048191070557	2.5704824924468994	-0.36547812819480896	3.8881587982177734	5.866713523864746	5.139377117156982
23	V1	1.9195787906646729	1.0468143224716187	1.1501535177230835	3.8182308673858643	0.9810165166854858	0.022692561149597168	-0.8049500584602356	4.021071910858154
23	V2	4.037686824798584	0.07108774036169052	0.08892972022294998	1.4280731678009033	-0.6574066877365112	-1.5424331426620483	-0.29076653718948364	2.8119559288024902
